Year,Status,Sex,Age Group,Aboriginal status,Region,Population
2017,Final,Female,10-,Non-Aboriginal,East Arnhem,150
2017,Final,Female,10-,Non-Aboriginal,Greater Darwin,3394
2017,Final,Female,10-,Non-Aboriginal,Top End,81
2017,Final,Male,15-,Aboriginal,Barkly,234
2017,Final,Male,15-,Aboriginal,Big Rivers,650
2017,Final,Male,15-,Aboriginal,Central Australia,715
2017,Final,Male,15-,Aboriginal,East Arnhem,619
2017,Final,Male,15-,Aboriginal,Greater Darwin,834
2017,Final,Male,15-,Aboriginal,Top End,592
2017,Final,Male,15-,Non-Aboriginal,Barkly,51
2017,Final,Male,15-,Non-Aboriginal,Big Rivers,209
2017,Final,Male,15-,Non-Aboriginal,Central Australia,548
2017,Final,Male,15-,Non-Aboriginal,East Arnhem,85
2017,Final,Male,15-,Non-Aboriginal,Greater Darwin,3423
2017,Final,Male,15-,Non-Aboriginal,Top End,71
2017,Final,Female,15-,Aboriginal,Barkly,226
2017,Final,Female,15-,Aboriginal,Big Rivers,581
2017,Final,Female,15-,Aboriginal,Central Australia,632
2017,Final,Female,15-,Aboriginal,East Arnhem,548
2017,Final,Female,15-,Aboriginal,Greater Darwin,747
2017,Final,Female,15-,Aboriginal,Top End,575
2017,Final,Female,15-,Non-Aboriginal,Barkly,38
2017,Final,Female,15-,Non-Aboriginal,Big Rivers,190
2017,Final,Female,15-,Non-Aboriginal,Central Australia,435
2017,Final,Female,15-,Non-Aboriginal,East Arnhem,64
2017,Final,Female,15-,Non-Aboriginal,Greater Darwin,2965
2017,Final,Female,15-,Non-Aboriginal,Top End,55
2017,Final,Male,20-,Aboriginal,Barkly,260
2017,Final,Male,20-,Aboriginal,Big Rivers,543
2017,Final,Male,20-,Aboriginal,Central Australia,802
2017,Final,Male,20-,Aboriginal,East Arnhem,465
2017,Final,Male,20-,Aboriginal,Greater Darwin,880
2017,Final,Male,20-,Aboriginal,Top End,583
2017,Final,Male,20-,Non-Aboriginal,Barkly,108
2017,Final,Male,20-,Non-Aboriginal,Big Rivers,352
2017,Final,Male,20-,Non-Aboriginal,Central Australia,573
2017,Final,Male,20-,Non-Aboriginal,East Arnhem,81
2017,Final,Male,20-,Non-Aboriginal,Greater Darwin,4798
2017,Final,Male,20-,Non-Aboriginal,Top End,88
2017,Final,Female,20-,Aboriginal,Barkly,242
2017,Final,Female,20-,Aboriginal,Big Rivers,538
2017,Final,Female,20-,Aboriginal,Central Australia,742
2017,Final,Female,20-,Aboriginal,East Arnhem,494
2017,Final,Female,20-,Aboriginal,Greater Darwin,660
2017,Final,Female,20-,Aboriginal,Top End,613
2017,Final,Female,20-,Non-Aboriginal,Barkly,70
2017,Final,Female,20-,Non-Aboriginal,Big Rivers,306
2017,Final,Female,20-,Non-Aboriginal,Central Australia,600
2017,Final,Female,20-,Non-Aboriginal,East Arnhem,74
2017,Final,Female,20-,Non-Aboriginal,Greater Darwin,4065
2017,Final,Female,20-,Non-Aboriginal,Top End,89
2017,Final,Male,25-,Aboriginal,Barkly,228
2017,Final,Male,25-,Aboriginal,Big Rivers,576
2017,Final,Male,25-,Aboriginal,Central Australia,732
2017,Final,Male,25-,Aboriginal,East Arnhem,482
2017,Final,Male,25-,Aboriginal,Greater Darwin,898
2017,Final,Male,25-,Aboriginal,Top End,598
2017,Final,Male,25-,Non-Aboriginal,Barkly,103
2017,Final,Male,25-,Non-Aboriginal,Big Rivers,509
2017,Final,Male,25-,Non-Aboriginal,Central Australia,978
2017,Final,Male,25-,Non-Aboriginal,East Arnhem,164
2017,Final,Male,25-,Non-Aboriginal,Greater Darwin,6881
2017,Final,Male,25-,Non-Aboriginal,Top End,142
2017,Final,Female,25-,Aboriginal,Barkly,235
2017,Final,Female,25-,Aboriginal,Big Rivers,556
2017,Final,Female,25-,Aboriginal,Central Australia,688
2017,Final,Female,25-,Aboriginal,East Arnhem,492
2017,Final,Female,25-,Aboriginal,Greater Darwin,715
2017,Final,Female,25-,Aboriginal,Top End,590
2017,Final,Female,25-,Non-Aboriginal,Barkly,115
2017,Final,Female,25-,Non-Aboriginal,Big Rivers,449
2017,Final,Female,25-,Non-Aboriginal,Central Australia,1221
2017,Final,Female,25-,Non-Aboriginal,East Arnhem,164
2017,Final,Female,25-,Non-Aboriginal,Greater Darwin,6498
2017,Final,Female,25-,Non-Aboriginal,Top End,161
2017,Final,Male,30-,Aboriginal,Barkly,211
2017,Final,Male,30-,Aboriginal,Big Rivers,465
2017,Final,Male,30-,Aboriginal,Central Australia,692
2017,Final,Male,30-,Aboriginal,East Arnhem,458
2017,Final,Male,30-,Aboriginal,Greater Darwin,812
2017,Final,Male,30-,Aboriginal,Top End,522
2017,Final,Male,30-,Non-Aboriginal,Barkly,103
2017,Final,Male,30-,Non-Aboriginal,Big Rivers,450
2017,Final,Male,30-,Non-Aboriginal,Central Australia,1110
2017,Final,Male,30-,Non-Aboriginal,East Arnhem,180
2017,Final,Male,30-,Non-Aboriginal,Greater Darwin,6973
2017,Final,Male,30-,Non-Aboriginal,Top End,161
2017,Final,Female,30-,Aboriginal,Barkly,202
2017,Final,Female,30-,Aboriginal,Big Rivers,475
2017,Final,Female,30-,Aboriginal,Central Australia,686
2017,Final,Female,30-,Aboriginal,East Arnhem,469
2017,Final,Female,30-,Aboriginal,Greater Darwin,611
2017,Final,Female,30-,Aboriginal,Top End,579
2017,Final,Female,30-,Non-Aboriginal,Barkly,99
2017,Final,Female,30-,Non-Aboriginal,Big Rivers,435
2017,Final,Female,30-,Non-Aboriginal,Central Australia,1131
2017,Final,Female,30-,Non-Aboriginal,East Arnhem,217
2017,Final,Female,30-,Non-Aboriginal,Greater Darwin,6588
2017,Final,Female,30-,Non-Aboriginal,Top End,184
2017,Final,Male,35-,Aboriginal,Barkly,167
2017,Final,Male,35-,Aboriginal,Big Rivers,369
2017,Final,Male,35-,Aboriginal,Central Australia,536
2017,Final,Male,35-,Aboriginal,East Arnhem,352
2017,Final,Male,35-,Aboriginal,Greater Darwin,672
2017,Final,Male,35-,Aboriginal,Top End,501
2017,Final,Male,35-,Non-Aboriginal,Barkly,77
2017,Final,Male,35-,Non-Aboriginal,Big Rivers,352
2017,Final,Male,35-,Non-Aboriginal,Central Australia,885
2017,Final,Male,35-,Non-Aboriginal,East Arnhem,206
2017,Final,Male,35-,Non-Aboriginal,Greater Darwin,5833
2017,Final,Male,35-,Non-Aboriginal,Top End,160
2017,Final,Female,35-,Aboriginal,Barkly,176
2017,Final,Female,35-,Aboriginal,Big Rivers,405
2017,Final,Female,35-,Aboriginal,Central Australia,583
2017,Final,Female,35-,Aboriginal,East Arnhem,393
2017,Final,Female,35-,Aboriginal,Greater Darwin,556
2017,Final,Female,35-,Aboriginal,Top End,471
2017,Final,Female,35-,Non-Aboriginal,Barkly,64
2017,Final,Female,35-,Non-Aboriginal,Big Rivers,319
2017,Final,Female,35-,Non-Aboriginal,Central Australia,918
2017,Final,Female,35-,Non-Aboriginal,East Arnhem,213
2017,Final,Female,35-,Non-Aboriginal,Greater Darwin,5418
2017,Final,Female,35-,Non-Aboriginal,Top End,151
2017,Final,Male,40-,Aboriginal,Barkly,143
2017,Final,Male,40-,Aboriginal,Big Rivers,337
2017,Final,Male,40-,Aboriginal,Central Australia,555
2017,Final,Male,40-,Aboriginal,East Arnhem,320
2017,Final,Male,40-,Aboriginal,Greater Darwin,615
2017,Final,Male,40-,Aboriginal,Top End,432
2017,Final,Male,40-,Non-Aboriginal,Barkly,65
2017,Final,Male,40-,Non-Aboriginal,Big Rivers,277
2017,Final,Male,40-,Non-Aboriginal,Central Australia,781
2017,Final,Male,40-,Non-Aboriginal,East Arnhem,184
2017,Final,Male,40-,Non-Aboriginal,Greater Darwin,5168
2017,Final,Male,40-,Non-Aboriginal,Top End,172
2017,Final,Female,40-,Aboriginal,Barkly,154
2017,Final,Female,40-,Aboriginal,Big Rivers,320
2017,Final,Female,40-,Aboriginal,Central Australia,615
2017,Final,Female,40-,Aboriginal,East Arnhem,361
2017,Final,Female,40-,Aboriginal,Greater Darwin,552
2017,Final,Female,40-,Aboriginal,Top End,395
2017,Final,Female,40-,Non-Aboriginal,Barkly,62
2017,Final,Female,40-,Non-Aboriginal,Big Rivers,261
2017,Final,Female,40-,Non-Aboriginal,Central Australia,732
2017,Final,Female,40-,Non-Aboriginal,East Arnhem,174
2017,Final,Female,40-,Non-Aboriginal,Greater Darwin,4526
2017,Final,Female,40-,Non-Aboriginal,Top End,147
2017,Final,Male,45-,Aboriginal,Barkly,149
2017,Final,Male,45-,Aboriginal,Big Rivers,361
2017,Final,Male,45-,Aboriginal,Central Australia,533
2017,Final,Male,45-,Aboriginal,East Arnhem,268
2017,Final,Male,45-,Aboriginal,Greater Darwin,557
2017,Final,Male,45-,Aboriginal,Top End,385
2017,Final,Male,45-,Non-Aboriginal,Barkly,86
2017,Final,Male,45-,Non-Aboriginal,Big Rivers,356
2017,Final,Male,45-,Non-Aboriginal,Central Australia,821
2017,Final,Male,45-,Non-Aboriginal,East Arnhem,190
2017,Final,Male,45-,Non-Aboriginal,Greater Darwin,5029
2017,Final,Male,45-,Non-Aboriginal,Top End,197
2017,Final,Female,45-,Aboriginal,Barkly,157
2017,Final,Female,45-,Aboriginal,Big Rivers,422
2017,Final,Female,45-,Aboriginal,Central Australia,570
2017,Final,Female,45-,Aboriginal,East Arnhem,320
2017,Final,Female,45-,Aboriginal,Greater Darwin,546
2017,Final,Female,45-,Aboriginal,Top End,392
2017,Final,Female,45-,Non-Aboriginal,Barkly,62
2017,Final,Female,45-,Non-Aboriginal,Big Rivers,309
2017,Final,Female,45-,Non-Aboriginal,Central Australia,806
2017,Final,Female,45-,Non-Aboriginal,East Arnhem,144
2017,Final,Female,45-,Non-Aboriginal,Greater Darwin,4451
2017,Final,Female,45-,Non-Aboriginal,Top End,192
2017,Final,Male,5-,Aboriginal,Barkly,283
2017,Final,Male,5-,Aboriginal,Big Rivers,691
2017,Final,Male,5-,Aboriginal,Central Australia,785
2017,Final,Male,5-,Aboriginal,East Arnhem,491
2017,Final,Male,5-,Aboriginal,Greater Darwin,979
2017,Final,Male,5-,Aboriginal,Top End,690
2017,Final,Male,5-,Non-Aboriginal,Barkly,50
2017,Final,Male,5-,Non-Aboriginal,Big Rivers,283
2017,Final,Male,5-,Non-Aboriginal,Central Australia,690
2017,Final,Male,5-,Non-Aboriginal,East Arnhem,214
2017,Final,Male,5-,Non-Aboriginal,Greater Darwin,4230
2017,Final,Male,5-,Non-Aboriginal,Top End,131
2017,Final,Female,5-,Aboriginal,Barkly,273
2017,Final,Female,5-,Aboriginal,Big Rivers,641
2017,Final,Female,5-,Aboriginal,Central Australia,737
2017,Final,Female,5-,Aboriginal,East Arnhem,497
2017,Final,Female,5-,Aboriginal,Greater Darwin,906
2017,Final,Female,5-,Aboriginal,Top End,639
2017,Final,Female,5-,Non-Aboriginal,Barkly,56
2017,Final,Female,5-,Non-Aboriginal,Big Rivers,252
2017,Final,Female,5-,Non-Aboriginal,Central Australia,651
2017,Final,Female,5-,Non-Aboriginal,East Arnhem,203
2017,Final,Female,5-,Non-Aboriginal,Greater Darwin,4012
2017,Final,Female,5-,Non-Aboriginal,Top End,120
2017,Final,Male,50-,Aboriginal,Barkly,124
2017,Final,Male,50-,Aboriginal,Big Rivers,277
2017,Final,Male,50-,Aboriginal,Central Australia,372
2017,Final,Male,50-,Aboriginal,East Arnhem,232
2017,Final,Male,50-,Aboriginal,Greater Darwin,443
2017,Final,Male,50-,Aboriginal,Top End,324
2017,Final,Male,50-,Non-Aboriginal,Barkly,92
2017,Final,Male,50-,Non-Aboriginal,Big Rivers,339
2017,Final,Male,50-,Non-Aboriginal,Central Australia,839
2017,Final,Male,50-,Non-Aboriginal,East Arnhem,168
2017,Final,Male,50-,Non-Aboriginal,Greater Darwin,4604
2017,Final,Male,50-,Non-Aboriginal,Top End,234
2017,Final,Female,50-,Aboriginal,Barkly,134
2017,Final,Female,50-,Aboriginal,Big Rivers,303
2017,Final,Female,50-,Aboriginal,Central Australia,473
2017,Final,Female,50-,Aboriginal,East Arnhem,261
2017,Final,Female,50-,Aboriginal,Greater Darwin,456
2017,Final,Female,50-,Aboriginal,Top End,351
2017,Final,Female,50-,Non-Aboriginal,Barkly,70
2017,Final,Female,50-,Non-Aboriginal,Big Rivers,311
2017,Final,Female,50-,Non-Aboriginal,Central Australia,840
2017,Final,Female,50-,Non-Aboriginal,East Arnhem,134
2017,Final,Female,50-,Non-Aboriginal,Greater Darwin,3914
2017,Final,Female,50-,Non-Aboriginal,Top End,193
2017,Final,Male,55-,Aboriginal,Barkly,90
2017,Final,Male,55-,Aboriginal,Big Rivers,213
2017,Final,Male,55-,Aboriginal,Central Australia,300
2017,Final,Male,55-,Aboriginal,East Arnhem,174
2017,Final,Male,55-,Aboriginal,Greater Darwin,361
2017,Final,Male,55-,Aboriginal,Top End,208
2017,Final,Male,55-,Non-Aboriginal,Barkly,90
2017,Final,Male,55-,Non-Aboriginal,Big Rivers,319
2017,Final,Male,55-,Non-Aboriginal,Central Australia,840
2017,Final,Male,55-,Non-Aboriginal,East Arnhem,140
2017,Final,Male,55-,Non-Aboriginal,Greater Darwin,4155
2017,Final,Male,55-,Non-Aboriginal,Top End,228
2017,Final,Female,55-,Aboriginal,Barkly,96
2017,Final,Female,55-,Aboriginal,Big Rivers,235
2017,Final,Female,55-,Aboriginal,Central Australia,396
2017,Final,Female,55-,Aboriginal,East Arnhem,206
2017,Final,Female,55-,Aboriginal,Greater Darwin,372
2017,Final,Female,55-,Aboriginal,Top End,245
2017,Final,Female,55-,Non-Aboriginal,Barkly,78
2017,Final,Female,55-,Non-Aboriginal,Big Rivers,310
2017,Final,Female,55-,Non-Aboriginal,Central Australia,822
2017,Final,Female,55-,Non-Aboriginal,East Arnhem,122
2017,Final,Female,55-,Non-Aboriginal,Greater Darwin,3588
2017,Final,Female,55-,Non-Aboriginal,Top End,185
2017,Final,Male,60-,Aboriginal,Barkly,57
2017,Final,Male,60-,Aboriginal,Big Rivers,153
2017,Final,Male,60-,Aboriginal,Central Australia,208
2017,Final,Male,60-,Aboriginal,East Arnhem,119
2017,Final,Male,60-,Aboriginal,Greater Darwin,274
2017,Final,Male,60-,Aboriginal,Top End,165
2017,Final,Male,60-,Non-Aboriginal,Barkly,78
2017,Final,Male,60-,Non-Aboriginal,Big Rivers,321
2017,Final,Male,60-,Non-Aboriginal,Central Australia,734
2017,Final,Male,60-,Non-Aboriginal,East Arnhem,91
2017,Final,Male,60-,Non-Aboriginal,Greater Darwin,3361
2017,Final,Male,60-,Non-Aboriginal,Top End,234
2017,Final,Female,60-,Aboriginal,Barkly,96
2017,Final,Female,60-,Aboriginal,Big Rivers,155
2017,Final,Female,60-,Aboriginal,Central Australia,292
2017,Final,Female,60-,Aboriginal,East Arnhem,153
2017,Final,Female,60-,Aboriginal,Greater Darwin,304
2017,Final,Female,60-,Aboriginal,Top End,186
2017,Final,Female,60-,Non-Aboriginal,Barkly,79
2017,Final,Female,60-,Non-Aboriginal,Big Rivers,238
2017,Final,Female,60-,Non-Aboriginal,Central Australia,618
2017,Final,Female,60-,Non-Aboriginal,East Arnhem,68
2017,Final,Female,60-,Non-Aboriginal,Greater Darwin,2850
2017,Final,Female,60-,Non-Aboriginal,Top End,170
2017,Final,Male,65-,Aboriginal,Barkly,44
2017,Final,Male,65-,Aboriginal,Big Rivers,90
2017,Final,Male,65-,Aboriginal,Central Australia,122
2017,Final,Male,65-,Aboriginal,East Arnhem,67
2017,Final,Male,65-,Aboriginal,Greater Darwin,163
2017,Final,Male,65-,Aboriginal,Top End,76
2017,Final,Male,65-,Non-Aboriginal,Barkly,61
2017,Final,Male,65-,Non-Aboriginal,Big Rivers,259
2017,Final,Male,65-,Non-Aboriginal,Central Australia,445
2017,Final,Male,65-,Non-Aboriginal,East Arnhem,72
2017,Final,Male,65-,Non-Aboriginal,Greater Darwin,2653
2017,Final,Male,65-,Non-Aboriginal,Top End,179
2017,Final,Female,65-,Aboriginal,Barkly,53
2017,Final,Female,65-,Aboriginal,Big Rivers,107
2017,Final,Female,65-,Aboriginal,Central Australia,197
2017,Final,Female,65-,Aboriginal,East Arnhem,72
2017,Final,Female,65-,Aboriginal,Greater Darwin,189
2017,Final,Female,65-,Aboriginal,Top End,100
2017,Final,Female,65-,Non-Aboriginal,Barkly,35
2017,Final,Female,65-,Non-Aboriginal,Big Rivers,170
2017,Final,Female,65-,Non-Aboriginal,Central Australia,374
2017,Final,Female,65-,Non-Aboriginal,East Arnhem,38
2017,Final,Female,65-,Non-Aboriginal,Greater Darwin,2114
2017,Final,Female,65-,Non-Aboriginal,Top End,128
2017,Final,Male,70-,Aboriginal,Barkly,33
2017,Final,Male,70-,Aboriginal,Big Rivers,55
2017,Final,Male,70-,Aboriginal,Central Australia,72
2017,Final,Male,70-,Aboriginal,East Arnhem,32
2017,Final,Male,70-,Aboriginal,Greater Darwin,78
2017,Final,Male,70-,Aboriginal,Top End,34
2017,Final,Male,70-,Non-Aboriginal,Barkly,33
2017,Final,Male,70-,Non-Aboriginal,Big Rivers,180
2017,Final,Male,70-,Non-Aboriginal,Central Australia,245
2017,Final,Male,70-,Non-Aboriginal,East Arnhem,26
2017,Final,Male,70-,Non-Aboriginal,Greater Darwin,1664
2017,Final,Male,70-,Non-Aboriginal,Top End,127
2017,Final,Female,70-,Aboriginal,Barkly,34
2017,Final,Female,70-,Aboriginal,Big Rivers,68
2017,Final,Female,70-,Aboriginal,Central Australia,154
2017,Final,Female,70-,Aboriginal,East Arnhem,38
2017,Final,Female,70-,Aboriginal,Greater Darwin,93
2017,Final,Female,70-,Aboriginal,Top End,41
2017,Final,Female,70-,Non-Aboriginal,Barkly,16
2017,Final,Female,70-,Non-Aboriginal,Big Rivers,91
2017,Final,Female,70-,Non-Aboriginal,Central Australia,212
2017,Final,Female,70-,Non-Aboriginal,East Arnhem,13
2017,Final,Female,70-,Non-Aboriginal,Greater Darwin,1332
2017,Final,Female,70-,Non-Aboriginal,Top End,54
2017,Final,Male,75-,Aboriginal,Barkly,8
2017,Final,Male,75-,Aboriginal,Big Rivers,23
2017,Final,Male,75-,Aboriginal,Central Australia,50
2017,Final,Male,75-,Aboriginal,East Arnhem,8
2017,Final,Male,75-,Aboriginal,Greater Darwin,42
2017,Final,Male,75-,Aboriginal,Top End,20
2017,Final,Male,75-,Non-Aboriginal,Barkly,29
2017,Final,Male,75-,Non-Aboriginal,Big Rivers,118
2017,Final,Male,75-,Non-Aboriginal,Central Australia,150
2017,Final,Male,75-,Non-Aboriginal,East Arnhem,13
2017,Final,Male,75-,Non-Aboriginal,Greater Darwin,973
2017,Final,Male,75-,Non-Aboriginal,Top End,59
2017,Final,Female,75-,Aboriginal,Barkly,13
2017,Final,Female,75-,Aboriginal,Big Rivers,36
2017,Final,Female,75-,Aboriginal,Central Australia,75
2017,Final,Female,75-,Aboriginal,East Arnhem,18
2017,Final,Female,75-,Aboriginal,Greater Darwin,58
2017,Final,Female,75-,Aboriginal,Top End,29
2017,Final,Female,75-,Non-Aboriginal,Barkly,13
2017,Final,Female,75-,Non-Aboriginal,Big Rivers,60
2017,Final,Female,75-,Non-Aboriginal,Central Australia,139
2017,Final,Female,75-,Non-Aboriginal,East Arnhem,4
2017,Final,Female,75-,Non-Aboriginal,Greater Darwin,833
2017,Final,Female,75-,Non-Aboriginal,Top End,22
2017,Final,Male,80-,Aboriginal,Barkly,10
2017,Final,Male,80-,Aboriginal,Big Rivers,24
2017,Final,Male,80-,Aboriginal,Central Australia,23
2017,Final,Male,80-,Aboriginal,East Arnhem,7
2017,Final,Male,80-,Aboriginal,Greater Darwin,7
2017,Final,Male,80-,Aboriginal,Top End,6
2017,Final,Male,80-,Non-Aboriginal,Barkly,2
2017,Final,Male,80-,Non-Aboriginal,Big Rivers,38
2017,Final,Male,80-,Non-Aboriginal,Central Australia,60
2017,Final,Male,80-,Non-Aboriginal,East Arnhem,2
2017,Final,Male,80-,Non-Aboriginal,Greater Darwin,417
2017,Final,Male,80-,Non-Aboriginal,Top End,11
2017,Final,Female,80-,Aboriginal,Barkly,16
2017,Final,Female,80-,Aboriginal,Big Rivers,28
2017,Final,Female,80-,Aboriginal,Central Australia,74
2017,Final,Female,80-,Aboriginal,East Arnhem,4
2017,Final,Female,80-,Aboriginal,Greater Darwin,28
2017,Final,Female,80-,Aboriginal,Top End,16
2017,Final,Female,80-,Non-Aboriginal,Barkly,2
2017,Final,Female,80-,Non-Aboriginal,Big Rivers,25
2017,Final,Female,80-,Non-Aboriginal,Central Australia,103
2017,Final,Female,80-,Non-Aboriginal,East Arnhem,3
2017,Final,Female,80-,Non-Aboriginal,Greater Darwin,415
2017,Final,Female,80-,Non-Aboriginal,Top End,6
2017,Final,Male,85+,Aboriginal,Barkly,0
2017,Final,Male,85+,Aboriginal,Big Rivers,30
2017,Final,Male,85+,Aboriginal,Central Australia,8
2017,Final,Male,85+,Aboriginal,East Arnhem,1
2017,Final,Male,85+,Aboriginal,Greater Darwin,11
2017,Final,Male,85+,Aboriginal,Top End,5
2017,Final,Male,85+,Non-Aboriginal,Barkly,1
2017,Final,Male,85+,Non-Aboriginal,Big Rivers,25
2017,Final,Male,85+,Non-Aboriginal,Central Australia,37
2017,Final,Male,85+,Non-Aboriginal,East Arnhem,1
2017,Final,Male,85+,Non-Aboriginal,Greater Darwin,297
2017,Final,Male,85+,Non-Aboriginal,Top End,10
2017,Final,Female,85+,Aboriginal,Barkly,0
2017,Final,Female,85+,Aboriginal,Big Rivers,15
2017,Final,Female,85+,Aboriginal,Central Australia,43
2017,Final,Female,85+,Aboriginal,East Arnhem,0
2017,Final,Female,85+,Aboriginal,Greater Darwin,24
2017,Final,Female,85+,Aboriginal,Top End,15
2017,Final,Female,85+,Non-Aboriginal,Barkly,0
2017,Final,Female,85+,Non-Aboriginal,Big Rivers,19
2017,Final,Female,85+,Non-Aboriginal,Central Australia,103
2017,Final,Female,85+,Non-Aboriginal,East Arnhem,0
2017,Final,Female,85+,Non-Aboriginal,Greater Darwin,365
2017,Final,Female,85+,Non-Aboriginal,Top End,5
2018,Final,Male,0-,Aboriginal,Barkly,272
2018,Final,Male,0-,Aboriginal,Big Rivers,630
2018,Final,Male,0-,Aboriginal,Central Australia,725
2018,Final,Male,0-,Aboriginal,East Arnhem,457
2018,Final,Male,0-,Aboriginal,Greater Darwin,947
2018,Final,Male,0-,Aboriginal,Top End,580
2018,Final,Male,0-,Non-Aboriginal,Barkly,63
2018,Final,Male,0-,Non-Aboriginal,Big Rivers,287
2018,Final,Male,0-,Non-Aboriginal,Central Australia,774
2018,Final,Male,0-,Non-Aboriginal,East Arnhem,174
2018,Final,Male,0-,Non-Aboriginal,Greater Darwin,4609
2018,Final,Male,0-,Non-Aboriginal,Top End,118
2018,Final,Female,0-,Aboriginal,Barkly,230
2018,Final,Female,0-,Aboriginal,Big Rivers,603
2018,Final,Female,0-,Aboriginal,Central Australia,687
2018,Final,Female,0-,Aboriginal,East Arnhem,357
2018,Final,Female,0-,Aboriginal,Greater Darwin,868
2018,Final,Female,0-,Aboriginal,Top End,513
2018,Final,Female,0-,Non-Aboriginal,Barkly,60
2018,Final,Female,0-,Non-Aboriginal,Big Rivers,316
2018,Final,Female,0-,Non-Aboriginal,Central Australia,659
2018,Final,Female,0-,Non-Aboriginal,East Arnhem,154
2018,Final,Female,0-,Non-Aboriginal,Greater Darwin,4459
2018,Final,Female,0-,Non-Aboriginal,Top End,111
2018,Final,Male,10-,Aboriginal,Barkly,290
2018,Final,Male,10-,Aboriginal,Big Rivers,637
2018,Final,Male,10-,Aboriginal,Central Australia,710
2018,Final,Male,10-,Aboriginal,East Arnhem,541
2018,Final,Male,10-,Aboriginal,Greater Darwin,999
2018,Final,Male,10-,Aboriginal,Top End,674
2018,Final,Male,10-,Non-Aboriginal,Barkly,28
2018,Final,Male,10-,Non-Aboriginal,Big Rivers,202
2018,Final,Male,10-,Non-Aboriginal,Central Australia,583
2018,Final,Male,10-,Non-Aboriginal,East Arnhem,143
2018,Final,Male,10-,Non-Aboriginal,Greater Darwin,3653
2018,Final,Male,10-,Non-Aboriginal,Top End,74
2018,Final,Female,10-,Aboriginal,Barkly,215
2018,Final,Female,10-,Aboriginal,Big Rivers,619
